HITId	WorkerId	Input.src	Input.trg	Input.item	sys_id	rid	type	sid	score	time
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	242	system	223	-1.03295247748646	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	477	system	54	0.318964326212908	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	70	repeat	228	-0.934031735752363	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	545	cal	45	-0.703216671706129	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	402	system	175	0.0881492621666742	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	100	system	285	-0.0107714795674262	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	149	system	113	-1.7583712502032	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	314	ref	309	1.53898680760015	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	570	system	260	-1.7583712502032	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	523	system	324	-0.0107714795674262	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	462	system	208	0.154096423322741	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	154	system	292	-0.0107714795674262	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	29	ref	200	1.53898680760015	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	555	repeat	5	-1.7583712502032	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	574	system	24	0.253017165056842	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	26	system	302	-1.03295247748646	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	560	cal	118	-1.7583712502032	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	680	system	134	-0.802137413440229	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	302	system	328	-1.3626882832668	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	266	system	160	0.0222021010106073	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	369	system	85	-1.39566186384483	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	179	system	70	-1.7583712502032	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	610	system	57	0.121122842744708	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	262	repeat	121	-0.604295929972029	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	366	system	82	0.351937906790942	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	292	system	259	-1.13187321922056	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	282	system	265	0.483832229103076	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	543	cal	30	-1.7583712502032	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	373	system	256	0.187070003900775	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	128	ref	136	1.53898680760015	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	232	system	131	0.747620873727343	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	658	system	272	0.450858648525042	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	212	system	47	0.318964326212908	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	577	ref	88	1.53898680760015	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	92	system	155	1.53898680760015	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	337	system	317	0.253017165056842	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	534	cal	198	-0.24158654361366	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	228	system	273	1.20925100181981	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	461	system	174	0.318964326212908	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	161	system	13	-0.934031735752363	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	682	system	157	-0.0437450601454597	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	643	repeat	217	-1.7583712502032	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	481	system	316	-0.439428027081861	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	313	ref	61	1.53898680760015	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	531	system	91	1.27519816297588	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	362	system	269	0.549779390259143	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	569	system	279	1.04438309892964	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	323	system	336	0.0551756815886407	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	489	system	102	1.53898680760015	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	320	cal	127	-1.7583712502032	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	674	system	191	-0.0107714795674262	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	AFRI7JGE0PSNK	en	de	ad	trans.de	671	repeat	262	0.384911487368975	3366
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	32	system	221	-0.280564543665957	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	474	system	12	-0.0854457651095103	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	138	system	332	0.174712606299085	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	166	system	184	0.239752199151233	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	445	system	64	-0.280564543665957	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	528	system	42	0.825108534820572	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	649	system	53	-0.475683322222403	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	19	ref	231	0.109673013446936	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	470	repeat	301	0.239752199151233	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	156	cal	202	-1.12607925074389	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	54	cal	294	-3.79270255768199	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	563	system	249	0.629989756264126	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	387	ref	270	0.369831384855531	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	180	system	162	-2.88214825775191	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	666	system	206	0.239752199151233	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	458	system	304	-0.215524950813808	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	147	repeat	17	0.695029349116275	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	566	system	108	0.43487097770768	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	172	system	312	-0.215524950813808	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	268	system	156	-0.345604136518105	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	213	cal	188	-0.540722915074552	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	231	system	319	-0.280564543665957	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	626	system	34	-0.280564543665957	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	271	repeat	297	0.369831384855531	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	130	system	293	-0.0204061722573616	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	494	ref	253	0.825108534820572	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	468	system	104	0.695029349116275	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	277	system	247	0.825108534820572	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	679	system	339	0.629989756264126	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	571	system	207	0.43487097770768	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	385	system	210	0.629989756264126	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	214	system	23	0.304791792003382	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	296	ref	229	0.304791792003382	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	343	system	51	-1.97159395782182	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	269	repeat	264	0.825108534820572	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	307	system	275	0.239752199151233	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	151	system	288	-0.0204061722573616	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	363	system	69	0.304791792003382	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	184	cal	170	-2.88214825775191	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	84	system	80	-0.865920879335295	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	469	system	137	-0.0204061722573616	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	346	cal	73	0.239752199151233	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	220	system	20	0.499910570559828	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	177	system	314	-0.0204061722573616	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	173	repeat	117	0.564950163411977	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	14	system	98	-4.31301930049918	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	83	ref	86	-0.800881286483147	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	322	system	230	0.239752199151233	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	242	system	223	0.564950163411977	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	477	system	54	-0.0854457651095103	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	70	repeat	228	-1.64639599356108	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	545	cal	45	0.499910570559828	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	402	system	175	0.304791792003382	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	100	system	285	-3.92278174338629	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	149	system	113	-1.58135640070893	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	314	ref	309	0.825108534820572	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	570	system	260	0.43487097770768	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	523	system	324	0.43487097770768	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	462	system	208	-0.150485357961659	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	154	system	292	-1.12607925074389	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	29	ref	200	0.825108534820572	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	555	repeat	5	0.369831384855531	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	574	system	24	-0.0204061722573616	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	26	system	302	0.369831384855531	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	560	cal	118	-4.63821726475992	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	680	system	134	0.109673013446936	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	302	system	328	-0.0204061722573616	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	266	system	160	-0.475683322222403	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	369	system	85	-4.24797970764703	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	179	system	70	-1.06103965789174	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	610	system	57	-0.345604136518105	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	262	repeat	121	-0.150485357961659	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	366	system	82	-0.280564543665957	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	292	system	259	0.174712606299085	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	282	system	265	-0.0204061722573616	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	543	cal	30	-0.0204061722573616	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	373	system	256	0.0446334205947872	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	128	ref	136	0.239752199151233	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	232	system	131	0.239752199151233	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	658	system	272	-1.25615843644819	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	212	system	47	-0.280564543665957	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	577	ref	88	0.825108534820572	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	92	system	155	0.304791792003382	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	337	system	317	0.695029349116275	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	534	cal	198	-1.25615843644819	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	228	system	273	-0.0204061722573616	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	461	system	174	-0.0204061722573616	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	161	system	13	0.825108534820572	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	682	system	157	0.629989756264126	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	643	repeat	217	0.825108534820572	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	481	system	316	0.629989756264126	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	313	ref	61	0.760068941968423	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	531	system	91	0.760068941968423	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	362	system	269	0.564950163411977	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	569	system	279	0.0446334205947872	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	323	system	336	-0.0854457651095103	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	489	system	102	0.825108534820572	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	320	cal	127	-1.58135640070893	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	674	system	191	-0.345604136518105	826
3ZXV7Q5FJBO1A1PDAMVAQ0VH75OFCK	A3KVU2C809DOK5	en	de	ad	trans.de	671	repeat	262	-0.0854457651095103	826
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	71	system	151	1.46222951473561	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	197	system	52	-0.0969984860983944	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	276	system	329	-1.72874871952933	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	52	system	122	-0.822220812067699	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	351	cal	248	-1.80127095212626	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	237	repeat	268	-2.05509876621552	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	650	ref	178	1.46222951473561	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	433	system	216	-1.47492090544007	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	512	system	153	0.845790537661702	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	663	system	278	-1.00352639356003	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	676	repeat	93	-2.16388211511091	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	333	system	334	-2.16388211511091	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	575	system	33	-1.61996537063393	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	298	cal	36	-0.749698579470769	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	529	system	274	-0.749698579470769	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	163	system	257	0.193090444289328	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	393	system	284	1.28092393324328	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	439	system	115	-1.22109309135082	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	510	ref	291	1.46222951473561	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	459	system	81	0.0117848627970013	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	204	repeat	148	0.120568211692397	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	10	system	32	-0.0607373697999292	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	102	system	307	-0.749698579470769	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	91	cal	183	-0.604654114276908	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	639	system	106	-0.242042951292255	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	582	system	92	-0.242042951292255	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	290	system	313	0.0843070953939318	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	497	system	49	0.48317937467705	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	152	system	263	0.265612676886258	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	295	ref	8	1.46222951473561	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	457	ref	189	1.46222951473561	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	21	system	226	-0.822220812067699	1631
3W0XM68YZPVS3K7TV0XNPH4VDIFK1W	A2BD5QGL4LU31N	en	de	ad	trans.de	118	system	15	0.265612676886258	1631
