HITId	WorkerId	Input.src	Input.trg	Input.item	sys_id	rid	type	sid	score	time
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2KF6VIT1OQA9Z	en	ro	ad	trans.ro	581	cal	152	-0.543642655451044	1072
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	199	cal	186	-1.06292691363396	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	245	system	290	0.292142203805961	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	554	system	320	-0.421052068530838	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	495	system	289	0.72005876720804	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	60	system	87	-1.06292691363396	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	465	repeat	257	0.613079626357521	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	408	system	3	1.00533647614276	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	535	system	324	-0.207093786829798	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	331	ref	6	1.18363504422696	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	138	system	299	0.0425242084880815	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	474	system	42	0.79137819444172	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	80	system	346	0.541760199123841	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	550	repeat	282	-0.0287952187455984	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	393	system	312	0.72005876720804	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	534	ref	163	1.14797533061012	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	496	cal	133	-1.70480175873708	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	348	system	96	-0.349732641297158	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	421	system	134	-1.74046147235392	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	254	system	327	0.399121344656481	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	441	system	179	0.0781839221049214	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	394	cal	23	-1.06292691363396	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	428	system	200	-1.91876004043812	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	666	system	82	-1.0985866272508	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	468	repeat	176	-1.24122548171816	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	333	system	19	-0.135774359596118	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	255	ref	57	1.18363504422696	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	66	system	218	0.6843990535912	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	72	system	26	0.470440771890161	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	598	system	275	0.506100485507001	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	6	system	207	0.93401704890908	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	297	ref	18	1.14797533061012	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	322	system	24	0.541760199123841	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	194	system	190	0.434781058273321	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	505	system	0	0.8626976216754	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	93	repeat	20	-1.16990605448448	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	379	system	340	0.577419912740681	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	485	cal	161	-1.02726720001712	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	215	system	188	0.72005876720804	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	484	system	13	1.14797533061012	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	135	system	105	0.327801917422801	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	524	repeat	293	0.541760199123841	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	48	system	214	1.00533647614276	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	51	system	184	1.07665590337644	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	592	system	330	0.541760199123841	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	389	ref	90	1.18363504422696	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	186	system	152	1.14797533061012	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	415	cal	337	1.07665590337644	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	277	system	205	0.72005876720804	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	405	system	212	0.470440771890161	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	82	system	74	-1.52650319065288	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	459	system	138	1.11231561699328	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	259	system	257	1.00533647614276	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	100	repeat	87	-1.34820462256868	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	545	system	117	-1.56216290426972	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	19	ref	324	-0.991607486400277	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	509	cal	289	-1.77612118597076	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	340	system	6	0.577419912740681	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	139	system	313	-1.13424634086764	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	176	system	56	0.363461631039641	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	271	system	186	-1.276885195335	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	539	cal	42	-1.02726720001712	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	228	repeat	312	-1.4551837634192	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	543	system	120	-0.920288059166597	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	250	system	282	0.648739339974361	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	109	system	133	-0.100114645979278	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	416	system	63	-1.02726720001712	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	247	system	278	0.327801917422801	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	192	system	163	1.14797533061012	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	438	system	113	0.577419912740681	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	267	ref	179	0.72005876720804	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	458	system	176	0.541760199123841	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	380	ref	207	-1.276885195335	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	129	repeat	26	-1.6334823315034	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	28	system	173	-1.02726720001712	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	402	cal	82	-1.6334823315034	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	349	system	167	-1.13424634086764	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	569	system	57	1.07665590337644	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	295	system	248	0.613079626357521	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	530	system	23	0.541760199123841	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	443	system	249	1.00533647614276	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	625	repeat	188	1.0409961897596	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	158	system	18	1.00533647614276	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	448	ref	105	1.14797533061012	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	134	system	161	0.82703790805856	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	363	system	195	0.96967676252592	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	630	system	250	0.648739339974361	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	624	cal	13	1.14797533061012	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	128	system	121	-0.955947772783437	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	514	system	20	0.399121344656481	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	454	system	32	1.07665590337644	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	231	system	90	-2.02573918128863	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	301	system	293	0.82703790805856	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	623	system	100	-1.74046147235392	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	50	system	337	-1.74046147235392	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	76	system	119	-0.920288059166597	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	425	ref	330	1.14797533061012	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	498	system	75	-0.135774359596118	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	281	system	158	0.541760199123841	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	352	repeat	184	1.11231561699328	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2AP32GSMLIGZS	en	ro	ad	trans.ro	581	cal	152	0.89835733529224	704
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	199	cal	186	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	245	system	290	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	554	system	320	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	495	system	289	-0.0672582647856837	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	60	system	87	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	465	repeat	257	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	408	system	3	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	535	system	324	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	331	ref	6	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	138	system	299	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	474	system	42	1.21998125264367	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	80	system	346	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	550	repeat	282	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	393	system	312	-0.0672582647856837	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	534	ref	163	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	496	cal	133	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	348	system	96	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	421	system	134	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	254	system	327	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	441	system	179	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	394	cal	23	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	428	system	200	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	666	system	82	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	468	repeat	176	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	333	system	19	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	255	ref	57	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	66	system	218	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	72	system	26	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	598	system	275	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	6	system	207	-0.0672582647856837	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	297	ref	18	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	322	system	24	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	194	system	190	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	505	system	0	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	93	repeat	20	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	379	system	340	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	485	cal	161	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	215	system	188	1.21998125264367	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	484	system	13	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	135	system	105	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	524	repeat	293	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	48	system	214	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	51	system	184	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	592	system	330	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	389	ref	90	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	186	system	152	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	415	cal	337	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	277	system	205	-0.0672582647856837	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	405	system	212	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	82	system	74	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	459	system	138	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	259	system	257	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	100	repeat	87	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	545	system	117	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	19	ref	324	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	509	cal	289	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	340	system	6	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	139	system	313	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	176	system	56	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	271	system	186	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	539	cal	42	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	228	repeat	312	-0.0672582647856837	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	543	system	120	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	250	system	282	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	109	system	133	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	416	system	63	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	247	system	278	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	192	system	163	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	438	system	113	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	267	ref	179	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	458	system	176	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	380	ref	207	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	129	repeat	26	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	28	system	173	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	402	cal	82	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	349	system	167	-0.0672582647856837	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	569	system	57	-0.0930030551342707	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	295	system	248	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	530	system	23	-0.0672582647856837	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	443	system	249	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	625	repeat	188	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	158	system	18	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	448	ref	105	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	134	system	161	1.86360101135834	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	363	system	195	-0.71087802350036	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	630	system	250	0.576361493928992	1777
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A5KTKWS7WPMES	en	ro	ad	trans.ro	624	cal	13	-0.71087802350036	1777
