HITId	WorkerId	Input.src	Input.trg	Input.item	sys_id	rid	type	sid	score	time
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	380	ref	207	100	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	129	repeat	26	17	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	28	system	173	38	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	402	cal	82	0	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	349	system	167	78	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	569	system	57	63	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	295	system	248	25	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	530	system	23	19	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	443	system	249	100	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	625	repeat	188	82	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	158	system	18	82	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	448	ref	105	100	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	134	system	161	25	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	363	system	195	13	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	630	system	250	55	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	624	cal	13	25	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	128	system	121	12	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	514	system	20	24	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	454	system	32	80	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	231	system	90	11	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	301	system	293	4	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	623	system	100	0	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	50	system	337	15	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	76	system	119	59	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	425	ref	330	100	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	498	system	75	8	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	281	system	158	8	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	352	repeat	184	57	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A12F0SGHFDIXLG	en	ro	ad	trans.ro	581	cal	152	63	1159
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	199	cal	186	0	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	245	system	290	43	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	554	system	320	36	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	495	system	289	58	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	60	system	87	28	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	465	repeat	257	68	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	408	system	3	92	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	535	system	324	78	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	331	ref	6	100	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	138	system	299	95	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	474	system	42	60	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	80	system	346	75	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	550	repeat	282	44	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	393	system	312	88	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	534	ref	163	100	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	496	cal	133	0	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	348	system	96	57	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	421	system	134	76	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	254	system	327	41	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	441	system	179	53	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	394	cal	23	29	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	428	system	200	15	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	666	system	82	0	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	468	repeat	176	26	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	333	system	19	38	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	255	ref	57	100	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	66	system	218	30	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	72	system	26	54	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	598	system	275	62	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	6	system	207	60	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	297	ref	18	100	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	322	system	24	66	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	194	system	190	26	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	505	system	0	31	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	93	repeat	20	7	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	379	system	340	21	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	485	cal	161	28	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	215	system	188	76	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	484	system	13	52	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	135	system	105	20	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	524	repeat	293	29	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	48	system	214	82	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	51	system	184	52	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	592	system	330	40	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	389	ref	90	100	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	186	system	152	100	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	415	cal	337	21	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	277	system	205	52	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	405	system	212	39	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	82	system	74	7	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	459	system	138	73	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	259	system	257	76	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	100	repeat	87	23	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	545	system	117	18	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	19	ref	324	100	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	509	cal	289	0	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	340	system	6	55	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	139	system	313	22	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	176	system	56	22	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	271	system	186	44	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	539	cal	42	53	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	228	repeat	312	86	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	543	system	120	62	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	250	system	282	45	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	109	system	133	0	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	416	system	63	54	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	247	system	278	52	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	192	system	163	95	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	438	system	113	28	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	267	ref	179	100	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	458	system	176	43	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	380	ref	207	100	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	129	repeat	26	54	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	28	system	173	44	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	402	cal	82	0	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	349	system	167	42	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	569	system	57	69	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	295	system	248	59	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	530	system	23	68	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	443	system	249	92	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	625	repeat	188	94	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	158	system	18	36	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	448	ref	105	100	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	134	system	161	52	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	363	system	195	53	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	630	system	250	32	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	624	cal	13	40	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	128	system	121	21	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	514	system	20	12	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	454	system	32	68	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	231	system	90	0	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	301	system	293	44	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	623	system	100	31	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	50	system	337	42	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	76	system	119	71	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	425	ref	330	100	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	498	system	75	12	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	281	system	158	71	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	352	repeat	184	72	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3FWALK6TSJ3YF	en	ro	ad	trans.ro	581	cal	152	52	2324
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	199	cal	186	6	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	245	system	290	59	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	554	system	320	64	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	495	system	289	60	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	60	system	87	38	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	465	repeat	257	97	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	408	system	3	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	535	system	324	95	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	331	ref	6	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	138	system	299	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	474	system	42	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	80	system	346	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	550	repeat	282	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	393	system	312	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	534	ref	163	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	496	cal	133	3	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	348	system	96	97	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	421	system	134	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	254	system	327	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	441	system	179	81	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	394	cal	23	13	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	428	system	200	2	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	666	system	82	42	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	468	repeat	176	94	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	333	system	19	70	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	255	ref	57	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	66	system	218	99	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	72	system	26	63	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	598	system	275	71	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	6	system	207	89	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	297	ref	18	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	322	system	24	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	194	system	190	20	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	505	system	0	56	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	93	repeat	20	5	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	379	system	340	65	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	485	cal	161	97	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	215	system	188	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	484	system	13	92	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	135	system	105	54	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	524	repeat	293	62	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	48	system	214	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	51	system	184	34	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	592	system	330	27	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	389	ref	90	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	186	system	152	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	415	cal	337	64	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	277	system	205	61	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	405	system	212	30	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	82	system	74	20	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	459	system	138	29	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	259	system	257	88	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	100	repeat	87	34	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	545	system	117	30	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	19	ref	324	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	509	cal	289	26	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	340	system	6	98	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	139	system	313	33	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	176	system	56	24	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	271	system	186	22	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	539	cal	42	54	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	228	repeat	312	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	543	system	120	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	250	system	282	55	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	109	system	133	21	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	416	system	63	12	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	247	system	278	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	192	system	163	30	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	438	system	113	25	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	267	ref	179	100	1240
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A3VQ5NMIX4YLZI	en	ro	ad	trans.ro	458	system	176	87	1240
